model,method,category,subcategory,accuracy,similarity
gpt2_raw_embs,3CosAvg,3_Encyclopedic_semantics,E10 [male - female].txt,0.5,0.841158840391371
gpt2_raw_embs,3CosAvg,4_Lexicographic_semantics,L04 [meronyms - substance].txt,0.07142857142857142,0.7550602853298187
gpt2_raw_embs,3CosAvg,4_Lexicographic_semantics,L05 [meronyms - member].txt,0.03125,0.8251813650131226
gpt2_raw_embs,3CosAvg,4_Lexicographic_semantics,L06 [meronyms - part].txt,0.0,
gpt2_raw_embs,3CosAvg,4_Lexicographic_semantics,L07 [synonyms - intensity].txt,0.125,0.7474414110183716
gpt2_raw_embs,3CosAvg,4_Lexicographic_semantics,L08 [synonyms - exact].txt,0.1875,0.8539714614550272
gpt2_raw_embs,3CosAvg,4_Lexicographic_semantics,L10 [antonyms - binary].txt,0.34782608695652173,0.82070542126894
gpt2_raw_embs,OnlyB,1_Inflectional_morphology,I01 [noun - plural_reg].txt,0.8,0.8106460139155388
gpt2_raw_embs,OnlyB,1_Inflectional_morphology,I02 [noun - plural_irreg].txt,0.7727272727272727,0.8170676739776835
gpt2_raw_embs,OnlyB,1_Inflectional_morphology,I03 [adj - comparative].txt,0.75,0.8066584666570028
gpt2_raw_embs,OnlyB,1_Inflectional_morphology,I04 [adj - superlative].txt,0.5,0.7351785898208618
gpt2_raw_embs,OnlyB,1_Inflectional_morphology,I05 [verb_inf - 3pSg].txt,0.6122448979591837,0.8610110441843669
gpt2_raw_embs,OnlyB,1_Inflectional_morphology,I06 [verb_inf - Ving].txt,0.24,0.801364799340566
gpt2_raw_embs,OnlyB,1_Inflectional_morphology,I07 [verb_inf - Ved].txt,0.04,0.8547672629356384
gpt2_raw_embs,OnlyB,1_Inflectional_morphology,I08 [verb_Ving - 3pSg].txt,0.1276595744680851,0.8249278863271078
gpt2_raw_embs,OnlyB,1_Inflectional_morphology,I09 [verb_Ving - Ved].txt,0.0625,0.829121470451355
gpt2_raw_embs,OnlyB,1_Inflectional_morphology,I10 [verb_3pSg - Ved].txt,0.2391304347826087,0.8557449145750566
gpt2_raw_embs,OnlyB,2_Derivational_morphology,D01 [noun+less_reg].txt,0.0,
gpt2_raw_embs,OnlyB,2_Derivational_morphology,D02 [un+adj_reg].txt,0.36666666666666664,0.8207161101427946
gpt2_raw_embs,OnlyB,2_Derivational_morphology,D03 [adj+ly_reg].txt,0.3181818181818182,0.7971852208886828
gpt2_raw_embs,OnlyB,2_Derivational_morphology,D05 [adj+ness_reg].txt,0.25,0.8239719867706299
gpt2_raw_embs,OnlyB,2_Derivational_morphology,D07 [verb+able_reg].txt,0.09090909090909091,0.8229604959487915
gpt2_raw_embs,OnlyB,2_Derivational_morphology,D08 [verb+er_irreg].txt,0.0,
gpt2_raw_embs,OnlyB,2_Derivational_morphology,D09 [verb+tion_irreg].txt,0.0625,0.8217121958732605
gpt2_raw_embs,OnlyB,2_Derivational_morphology,D10 [verb+ment_irreg].txt,0.06666666666666667,0.8235365152359009
gpt2_raw_embs,OnlyB,3_Encyclopedic_semantics,E01 [country - capital].txt,0.7857142857142857,0.8391013849865306
gpt2_raw_embs,OnlyB,3_Encyclopedic_semantics,E02 [country - language].txt,0.0,
gpt2_raw_embs,OnlyB,3_Encyclopedic_semantics,E03 [UK_city - county].txt,0.2222222222222222,0.8078588843345642
gpt2_raw_embs,OnlyB,3_Encyclopedic_semantics,E04 [name - nationality].txt,0.0,
gpt2_raw_embs,OnlyB,3_Encyclopedic_semantics,E05 [name - occupation].txt,0.1111111111111111,0.8342465162277222
gpt2_raw_embs,OnlyB,3_Encyclopedic_semantics,E06 [animal - young].txt,0.0,
gpt2_raw_embs,OnlyB,3_Encyclopedic_semantics,E07 [animal - sound].txt,0.0,
gpt2_raw_embs,OnlyB,3_Encyclopedic_semantics,E08 [animal - shelter].txt,0.0,
gpt2_raw_embs,OnlyB,3_Encyclopedic_semantics,E09 [things - color].txt,0.0,
gpt2_raw_embs,OnlyB,3_Encyclopedic_semantics,E10 [male - female].txt,0.2777777777777778,0.8109265089035034
gpt2_raw_embs,OnlyB,4_Lexicographic_semantics,L04 [meronyms - substance].txt,0.0,
gpt2_raw_embs,OnlyB,4_Lexicographic_semantics,L05 [meronyms - member].txt,0.03125,0.8218550086021423
gpt2_raw_embs,OnlyB,4_Lexicographic_semantics,L06 [meronyms - part].txt,0.0,
gpt2_raw_embs,OnlyB,4_Lexicographic_semantics,L07 [synonyms - intensity].txt,0.0,
gpt2_raw_embs,OnlyB,4_Lexicographic_semantics,L08 [synonyms - exact].txt,0.1875,0.8654742042223612
gpt2_raw_embs,OnlyB,4_Lexicographic_semantics,L10 [antonyms - binary].txt,0.30434782608695654,0.8374233330999102
gpt2_raw_embs,PairDistance,1_Inflectional_morphology,I01 [noun - plural_reg].txt,0.036734693877551024,0.24396516192290518
gpt2_raw_embs,PairDistance,1_Inflectional_morphology,I02 [noun - plural_irreg].txt,0.05919661733615222,0.2928337526640722
gpt2_raw_embs,PairDistance,1_Inflectional_morphology,I03 [adj - comparative].txt,0.5833333333333334,0.3535871718611036
gpt2_raw_embs,PairDistance,1_Inflectional_morphology,I04 [adj - superlative].txt,0.5,0.30921584367752075
gpt2_raw_embs,PairDistance,1_Inflectional_morphology,I05 [verb_inf - 3pSg].txt,0.47831632653061223,0.41739606436093646
gpt2_raw_embs,PairDistance,1_Inflectional_morphology,I06 [verb_inf - Ving].txt,0.2016326530612245,0.3952197351376055
gpt2_raw_embs,PairDistance,1_Inflectional_morphology,I07 [verb_inf - Ved].txt,0.08081632653061224,0.34266524792018566
gpt2_raw_embs,PairDistance,1_Inflectional_morphology,I08 [verb_Ving - 3pSg].txt,0.42368177613321,0.43859685065964943
gpt2_raw_embs,PairDistance,1_Inflectional_morphology,I09 [verb_Ving - Ved].txt,0.05540780141843971,0.351429580450058
gpt2_raw_embs,PairDistance,1_Inflectional_morphology,I10 [verb_3pSg - Ved].txt,0.14154589371980678,0.40312835111349515
gpt2_raw_embs,PairDistance,2_Derivational_morphology,D01 [noun+less_reg].txt,0.0,
gpt2_raw_embs,PairDistance,2_Derivational_morphology,D02 [un+adj_reg].txt,0.06896551724137931,0.25094975096484023
gpt2_raw_embs,PairDistance,2_Derivational_morphology,D03 [adj+ly_reg].txt,0.028012684989429177,0.3099354401511966
gpt2_raw_embs,PairDistance,2_Derivational_morphology,D05 [adj+ness_reg].txt,0.0,
gpt2_raw_embs,PairDistance,2_Derivational_morphology,D07 [verb+able_reg].txt,0.02727272727272727,0.18855457256237665
gpt2_raw_embs,PairDistance,2_Derivational_morphology,D08 [verb+er_irreg].txt,0.010869565217391304,0.2672158305843671
gpt2_raw_embs,PairDistance,2_Derivational_morphology,D09 [verb+tion_irreg].txt,0.07083333333333333,0.3100558834917405
gpt2_raw_embs,PairDistance,2_Derivational_morphology,D10 [verb+ment_irreg].txt,0.07241379310344828,0.2679240715409082
gpt2_raw_embs,PairDistance,3_Encyclopedic_semantics,E01 [country - capital].txt,0.4074074074074074,0.36048634113235906
gpt2_raw_embs,PairDistance,3_Encyclopedic_semantics,E02 [country - language].txt,0.16798418972332016,0.31807275519651523
gpt2_raw_embs,PairDistance,3_Encyclopedic_semantics,E03 [UK_city - county].txt,0.0,
gpt2_raw_embs,PairDistance,3_Encyclopedic_semantics,E04 [name - nationality].txt,0.017543859649122806,0.16657012204329172
gpt2_raw_embs,PairDistance,3_Encyclopedic_semantics,E05 [name - occupation].txt,0.016339869281045753,0.2914958357810974
gpt2_raw_embs,PairDistance,3_Encyclopedic_semantics,E06 [animal - young].txt,0.0,
gpt2_raw_embs,PairDistance,3_Encyclopedic_semantics,E07 [animal - sound].txt,0.0,
gpt2_raw_embs,PairDistance,3_Encyclopedic_semantics,E08 [animal - shelter].txt,0.0,
gpt2_raw_embs,PairDistance,3_Encyclopedic_semantics,E09 [things - color].txt,0.0944741532976827,0.20324495519107244
gpt2_raw_embs,PairDistance,3_Encyclopedic_semantics,E10 [male - female].txt,0.10130718954248366,0.2686454442239577
gpt2_raw_embs,PairDistance,4_Lexicographic_semantics,L04 [meronyms - substance].txt,0.0,
gpt2_raw_embs,PairDistance,4_Lexicographic_semantics,L05 [meronyms - member].txt,0.011088709677419355,0.20476810092275793
gpt2_raw_embs,PairDistance,4_Lexicographic_semantics,L06 [meronyms - part].txt,0.0,
gpt2_raw_embs,PairDistance,4_Lexicographic_semantics,L07 [synonyms - intensity].txt,0.0,
gpt2_raw_embs,PairDistance,4_Lexicographic_semantics,L08 [synonyms - exact].txt,0.004166666666666667,0.1331072896718979
gpt2_raw_embs,PairDistance,4_Lexicographic_semantics,L10 [antonyms - binary].txt,0.003952569169960474,0.03545962926000357
pythia_cleaned_embs,3CosAdd,1_Inflectional_morphology,I01 [noun - plural_reg].txt,0.9110204081632653,0.66487841628572
pythia_cleaned_embs,3CosAdd,1_Inflectional_morphology,I02 [noun - plural_irreg].txt,0.8398520084566596,0.6950904680843846
pythia_cleaned_embs,3CosAdd,1_Inflectional_morphology,I03 [adj - comparative].txt,1.0,0.7096847196420034
pythia_cleaned_embs,3CosAdd,1_Inflectional_morphology,I04 [adj - superlative].txt,1.0,0.685297966003418
pythia_cleaned_embs,3CosAdd,1_Inflectional_morphology,I05 [verb_inf - 3pSg].txt,0.6823979591836735,0.7359252628136276
pythia_cleaned_embs,3CosAdd,1_Inflectional_morphology,I06 [verb_inf - Ving].txt,0.5840816326530612,0.728202782170411
pythia_cleaned_embs,3CosAdd,1_Inflectional_morphology,I07 [verb_inf - Ved].txt,0.3616326530612245,0.7149182956320975
pythia_cleaned_embs,3CosAdd,1_Inflectional_morphology,I08 [verb_Ving - 3pSg].txt,0.5402405180388529,0.7463568965968204
pythia_cleaned_embs,3CosAdd,1_Inflectional_morphology,I09 [verb_Ving - Ved].txt,0.23803191489361702,0.7323356306308697
pythia_cleaned_embs,3CosAdd,1_Inflectional_morphology,I10 [verb_3pSg - Ved].txt,0.30628019323671496,0.7395045557984794
pythia_cleaned_embs,3CosAdd,2_Derivational_morphology,D01 [noun+less_reg].txt,0.0,
pythia_cleaned_embs,3CosAdd,2_Derivational_morphology,D02 [un+adj_reg].txt,0.5344827586206896,0.6718607305198587
pythia_cleaned_embs,3CosAdd,2_Derivational_morphology,D03 [adj+ly_reg].txt,0.7214587737843552,0.676007563770909
pythia_cleaned_embs,3CosAdd,2_Derivational_morphology,D05 [adj+ness_reg].txt,0.7142857142857143,0.659595899283886
pythia_cleaned_embs,3CosAdd,2_Derivational_morphology,D07 [verb+able_reg].txt,0.03636363636363636,0.6352262496948242
pythia_cleaned_embs,3CosAdd,2_Derivational_morphology,D08 [verb+er_irreg].txt,0.0036231884057971015,0.6162789762020111
pythia_cleaned_embs,3CosAdd,2_Derivational_morphology,D09 [verb+tion_irreg].txt,0.09583333333333334,0.682734665663346
pythia_cleaned_embs,3CosAdd,2_Derivational_morphology,D10 [verb+ment_irreg].txt,0.1103448275862069,0.6697903083016475
pythia_cleaned_embs,3CosAdd,3_Encyclopedic_semantics,E01 [country - capital].txt,0.8835978835978836,0.6858310286334889
pythia_cleaned_embs,3CosAdd,3_Encyclopedic_semantics,E02 [country - language].txt,0.08102766798418973,0.6548717865129796
pythia_cleaned_embs,3CosAdd,3_Encyclopedic_semantics,E03 [UK_city - county].txt,0.2222222222222222,0.6525202319025993
pythia_cleaned_embs,3CosAdd,3_Encyclopedic_semantics,E04 [name - nationality].txt,0.02046783625730994,0.6341411811964852
pythia_cleaned_embs,3CosAdd,3_Encyclopedic_semantics,E05 [name - occupation].txt,0.06209150326797386,0.6280862500793055
pythia_cleaned_embs,3CosAdd,3_Encyclopedic_semantics,E06 [animal - young].txt,0.0,
pythia_cleaned_embs,3CosAdd,3_Encyclopedic_semantics,E07 [animal - sound].txt,0.0,
pythia_cleaned_embs,3CosAdd,3_Encyclopedic_semantics,E08 [animal - shelter].txt,0.0,
pythia_cleaned_embs,3CosAdd,3_Encyclopedic_semantics,E09 [things - color].txt,0.08021390374331551,0.6028212447961171
pythia_cleaned_embs,3CosAdd,3_Encyclopedic_semantics,E10 [male - female].txt,0.45751633986928103,0.680135607293674
pythia_cleaned_embs,3CosAdd,4_Lexicographic_semantics,L04 [meronyms - substance].txt,0.02513227513227513,0.6131573758627239
pythia_cleaned_embs,3CosAdd,4_Lexicographic_semantics,L05 [meronyms - member].txt,0.007056451612903226,0.6269225648471287
pythia_cleaned_embs,3CosAdd,4_Lexicographic_semantics,L06 [meronyms - part].txt,0.0,
pythia_cleaned_embs,3CosAdd,4_Lexicographic_semantics,L07 [synonyms - intensity].txt,0.017857142857142856,0.6075091361999512
pythia_cleaned_embs,3CosAdd,4_Lexicographic_semantics,L08 [synonyms - exact].txt,0.175,0.6656179825464884
pythia_cleaned_embs,3CosAdd,4_Lexicographic_semantics,L10 [antonyms - binary].txt,0.1956521739130435,0.6508758007878005
pythia_cleaned_embs,3CosAvg,1_Inflectional_morphology,I01 [noun - plural_reg].txt,0.96,0.7282362294693788
pythia_cleaned_embs,3CosAvg,1_Inflectional_morphology,I02 [noun - plural_irreg].txt,0.8636363636363636,0.760972156336433
pythia_cleaned_embs,3CosAvg,1_Inflectional_morphology,I03 [adj - comparative].txt,1.0,0.7504111677408218
pythia_cleaned_embs,3CosAvg,1_Inflectional_morphology,I04 [adj - superlative].txt,0.0,
pythia_cleaned_embs,3CosAvg,1_Inflectional_morphology,I05 [verb_inf - 3pSg].txt,0.7346938775510204,0.8068142847882377
pythia_cleaned_embs,3CosAvg,1_Inflectional_morphology,I06 [verb_inf - Ving].txt,0.62,0.8049300870587749
pythia_cleaned_embs,3CosAvg,1_Inflectional_morphology,I07 [verb_inf - Ved].txt,0.38,0.7915411748384175
pythia_cleaned_embs,3CosAvg,1_Inflectional_morphology,I08 [verb_Ving - 3pSg].txt,0.5531914893617021,0.8211509929253504
pythia_cleaned_embs,3CosAvg,1_Inflectional_morphology,I09 [verb_Ving - Ved].txt,0.20833333333333334,0.8007413864135742
pythia_cleaned_embs,3CosAvg,1_Inflectional_morphology,I10 [verb_3pSg - Ved].txt,0.34782608695652173,0.8051891066133976
pythia_cleaned_embs,3CosAvg,2_Derivational_morphology,D01 [noun+less_reg].txt,0.0,
pythia_cleaned_embs,3CosAvg,2_Derivational_morphology,D02 [un+adj_reg].txt,0.5666666666666667,0.7399439916891211
pythia_cleaned_embs,3CosAvg,2_Derivational_morphology,D03 [adj+ly_reg].txt,0.7727272727272727,0.7422762688468484
pythia_cleaned_embs,3CosAvg,2_Derivational_morphology,D05 [adj+ness_reg].txt,0.75,0.7118925750255585
pythia_cleaned_embs,3CosAvg,2_Derivational_morphology,D07 [verb+able_reg].txt,0.0,
pythia_cleaned_embs,3CosAvg,2_Derivational_morphology,D08 [verb+er_irreg].txt,0.0,
pythia_cleaned_embs,3CosAvg,2_Derivational_morphology,D09 [verb+tion_irreg].txt,0.125,0.751426100730896
pythia_cleaned_embs,3CosAvg,2_Derivational_morphology,D10 [verb+ment_irreg].txt,0.1,0.7318308353424072
pythia_cleaned_embs,3CosAvg,3_Encyclopedic_semantics,E01 [country - capital].txt,0.9642857142857143,0.7502960893842909
pythia_cleaned_embs,3CosAvg,3_Encyclopedic_semantics,E02 [country - language].txt,0.21739130434782608,0.7312963724136352
pythia_cleaned_embs,3CosAvg,3_Encyclopedic_semantics,E03 [UK_city - county].txt,0.5555555555555556,0.780070161819458
pythia_cleaned_embs,3CosAvg,3_Encyclopedic_semantics,E04 [name - nationality].txt,0.21052631578947367,0.686128169298172
pythia_cleaned_embs,3CosAvg,3_Encyclopedic_semantics,E05 [name - occupation].txt,0.2777777777777778,0.729938292503357
pythia_cleaned_embs,3CosAvg,3_Encyclopedic_semantics,E06 [animal - young].txt,0.18181818181818182,0.6801980137825012
pythia_cleaned_embs,3CosAvg,3_Encyclopedic_semantics,E07 [animal - sound].txt,0.25,0.6720091104507446
pythia_cleaned_embs,3CosAvg,3_Encyclopedic_semantics,E08 [animal - shelter].txt,0.2777777777777778,0.6825444221496582
pythia_cleaned_embs,3CosAvg,3_Encyclopedic_semantics,E09 [things - color].txt,0.23529411764705882,0.7075925543904305
pythia_cleaned_embs,3CosAvg,3_Encyclopedic_semantics,E10 [male - female].txt,0.5,0.7478198475307889
pythia_cleaned_embs,3CosAvg,4_Lexicographic_semantics,L04 [meronyms - substance].txt,0.03571428571428571,0.6986962556838989
pythia_cleaned_embs,3CosAvg,4_Lexicographic_semantics,L05 [meronyms - member].txt,0.0,
pythia_cleaned_embs,3CosAvg,4_Lexicographic_semantics,L06 [meronyms - part].txt,0.0,
pythia_cleaned_embs,3CosAvg,4_Lexicographic_semantics,L07 [synonyms - intensity].txt,0.25,0.6248079538345337
pythia_cleaned_embs,3CosAvg,4_Lexicographic_semantics,L08 [synonyms - exact].txt,0.1875,0.7489873170852661
pythia_cleaned_embs,3CosAvg,4_Lexicographic_semantics,L10 [antonyms - binary].txt,0.2608695652173913,0.7120724618434906
pythia_cleaned_embs,OnlyB,1_Inflectional_morphology,I01 [noun - plural_reg].txt,0.96,0.716129461924235
pythia_cleaned_embs,OnlyB,1_Inflectional_morphology,I02 [noun - plural_irreg].txt,0.8181818181818182,0.7521874275472429
pythia_cleaned_embs,OnlyB,1_Inflectional_morphology,I03 [adj - comparative].txt,0.75,0.7213046550750732
pythia_cleaned_embs,OnlyB,1_Inflectional_morphology,I04 [adj - superlative].txt,0.5,0.6565117835998535
pythia_cleaned_embs,OnlyB,1_Inflectional_morphology,I05 [verb_inf - 3pSg].txt,0.42857142857142855,0.8083687424659729
pythia_cleaned_embs,OnlyB,1_Inflectional_morphology,I06 [verb_inf - Ving].txt,0.34,0.7923581214512095
pythia_cleaned_embs,OnlyB,1_Inflectional_morphology,I07 [verb_inf - Ved].txt,0.12,0.7832014759381613
pythia_cleaned_embs,OnlyB,1_Inflectional_morphology,I08 [verb_Ving - 3pSg].txt,0.3617021276595745,0.8146021190811606
pythia_cleaned_embs,OnlyB,1_Inflectional_morphology,I09 [verb_Ving - Ved].txt,0.08333333333333333,0.7859677970409393
pythia_cleaned_embs,OnlyB,1_Inflectional_morphology,I10 [verb_3pSg - Ved].txt,0.13043478260869565,0.8085341850916544
pythia_cleaned_embs,OnlyB,2_Derivational_morphology,D01 [noun+less_reg].txt,0.0,
pythia_cleaned_embs,OnlyB,2_Derivational_morphology,D02 [un+adj_reg].txt,0.4,0.7237805128097534
pythia_cleaned_embs,OnlyB,2_Derivational_morphology,D03 [adj+ly_reg].txt,0.6363636363636364,0.7146306719098773
pythia_cleaned_embs,OnlyB,2_Derivational_morphology,D05 [adj+ness_reg].txt,0.25,0.7020425796508789
pythia_cleaned_embs,OnlyB,2_Derivational_morphology,D07 [verb+able_reg].txt,0.0,
pythia_cleaned_embs,OnlyB,2_Derivational_morphology,D08 [verb+er_irreg].txt,0.0,
pythia_cleaned_embs,OnlyB,2_Derivational_morphology,D09 [verb+tion_irreg].txt,0.0,
pythia_cleaned_embs,OnlyB,2_Derivational_morphology,D10 [verb+ment_irreg].txt,0.06666666666666667,0.7111200988292694
pythia_cleaned_embs,OnlyB,3_Encyclopedic_semantics,E01 [country - capital].txt,0.6428571428571429,0.7104966541131338
pythia_cleaned_embs,OnlyB,3_Encyclopedic_semantics,E02 [country - language].txt,0.0,
pythia_cleaned_embs,OnlyB,3_Encyclopedic_semantics,E03 [UK_city - county].txt,0.1111111111111111,0.6602985262870789
pythia_cleaned_embs,OnlyB,3_Encyclopedic_semantics,E04 [name - nationality].txt,0.0,
pythia_cleaned_embs,OnlyB,3_Encyclopedic_semantics,E05 [name - occupation].txt,0.0,
pythia_cleaned_embs,OnlyB,3_Encyclopedic_semantics,E06 [animal - young].txt,0.0,
pythia_cleaned_embs,OnlyB,3_Encyclopedic_semantics,E07 [animal - sound].txt,0.0,
pythia_cleaned_embs,OnlyB,3_Encyclopedic_semantics,E08 [animal - shelter].txt,0.0,
pythia_cleaned_embs,OnlyB,3_Encyclopedic_semantics,E09 [things - color].txt,0.0,
pythia_cleaned_embs,OnlyB,3_Encyclopedic_semantics,E10 [male - female].txt,0.3333333333333333,0.7356964349746704
pythia_cleaned_embs,OnlyB,4_Lexicographic_semantics,L04 [meronyms - substance].txt,0.03571428571428571,0.6869098544120789
pythia_cleaned_embs,OnlyB,4_Lexicographic_semantics,L05 [meronyms - member].txt,0.0,
pythia_cleaned_embs,OnlyB,4_Lexicographic_semantics,L06 [meronyms - part].txt,0.0,
pythia_cleaned_embs,OnlyB,4_Lexicographic_semantics,L07 [synonyms - intensity].txt,0.125,0.6531991958618164
pythia_cleaned_embs,OnlyB,4_Lexicographic_semantics,L08 [synonyms - exact].txt,0.1875,0.7598992387453715
pythia_cleaned_embs,OnlyB,4_Lexicographic_semantics,L10 [antonyms - binary].txt,0.30434782608695654,0.7046610116958618
pythia_cleaned_embs,PairDistance,1_Inflectional_morphology,I01 [noun - plural_reg].txt,0.014285714285714285,0.16513447293213435
pythia_cleaned_embs,PairDistance,1_Inflectional_morphology,I02 [noun - plural_irreg].txt,0.024841437632135307,0.13317794447883646
pythia_cleaned_embs,PairDistance,1_Inflectional_morphology,I03 [adj - comparative].txt,0.16666666666666666,0.3409074991941452
pythia_cleaned_embs,PairDistance,1_Inflectional_morphology,I04 [adj - superlative].txt,0.5,0.17007556557655334
pythia_cleaned_embs,PairDistance,1_Inflectional_morphology,I05 [verb_inf - 3pSg].txt,0.09736394557823129,0.15229023143844314
pythia_cleaned_embs,PairDistance,1_Inflectional_morphology,I06 [verb_inf - Ving].txt,0.0910204081632653,0.16112938346215963
pythia_cleaned_embs,PairDistance,1_Inflectional_morphology,I07 [verb_inf - Ved].txt,0.04244897959183674,0.14871598701350963
pythia_cleaned_embs,PairDistance,1_Inflectional_morphology,I08 [verb_Ving - 3pSg].txt,0.1540240518038853,0.18174308668206762
pythia_cleaned_embs,PairDistance,1_Inflectional_morphology,I09 [verb_Ving - Ved].txt,0.05939716312056738,0.17004897317557194
pythia_cleaned_embs,PairDistance,1_Inflectional_morphology,I10 [verb_3pSg - Ved].txt,0.07342995169082125,0.17691355105489492
pythia_cleaned_embs,PairDistance,2_Derivational_morphology,D01 [noun+less_reg].txt,0.0,
pythia_cleaned_embs,PairDistance,2_Derivational_morphology,D02 [un+adj_reg].txt,0.06321839080459771,0.13610725064169277
pythia_cleaned_embs,PairDistance,2_Derivational_morphology,D03 [adj+ly_reg].txt,0.054439746300211415,0.17535429896370877
pythia_cleaned_embs,PairDistance,2_Derivational_morphology,D05 [adj+ness_reg].txt,0.05357142857142857,0.16348726054032645
pythia_cleaned_embs,PairDistance,2_Derivational_morphology,D07 [verb+able_reg].txt,0.03636363636363636,0.19421433471143246
pythia_cleaned_embs,PairDistance,2_Derivational_morphology,D08 [verb+er_irreg].txt,0.0018115942028985507,0.13145971298217773
pythia_cleaned_embs,PairDistance,2_Derivational_morphology,D09 [verb+tion_irreg].txt,0.03333333333333333,0.1546117626130581
pythia_cleaned_embs,PairDistance,2_Derivational_morphology,D10 [verb+ment_irreg].txt,0.021839080459770115,0.18196592676012138
pythia_cleaned_embs,PairDistance,3_Encyclopedic_semantics,E01 [country - capital].txt,0.10978835978835978,0.21277703039617424
pythia_cleaned_embs,PairDistance,3_Encyclopedic_semantics,E02 [country - language].txt,0.10869565217391304,0.2694715982133692
pythia_cleaned_embs,PairDistance,3_Encyclopedic_semantics,E03 [UK_city - county].txt,0.027777777777777776,0.1455954611301422
pythia_cleaned_embs,PairDistance,3_Encyclopedic_semantics,E04 [name - nationality].txt,0.0,
pythia_cleaned_embs,PairDistance,3_Encyclopedic_semantics,E05 [name - occupation].txt,0.0,
pythia_cleaned_embs,PairDistance,3_Encyclopedic_semantics,E06 [animal - young].txt,0.0,
pythia_cleaned_embs,PairDistance,3_Encyclopedic_semantics,E07 [animal - sound].txt,0.0,
pythia_cleaned_embs,PairDistance,3_Encyclopedic_semantics,E08 [animal - shelter].txt,0.0,
pythia_cleaned_embs,PairDistance,3_Encyclopedic_semantics,E09 [things - color].txt,0.058823529411764705,0.14233686289552486
pythia_cleaned_embs,PairDistance,3_Encyclopedic_semantics,E10 [male - female].txt,0.06209150326797386,0.15703809065254112
pythia_cleaned_embs,PairDistance,4_Lexicographic_semantics,L04 [meronyms - substance].txt,0.0,
pythia_cleaned_embs,PairDistance,4_Lexicographic_semantics,L05 [meronyms - member].txt,0.0030241935483870967,0.11614691962798436
pythia_cleaned_embs,PairDistance,4_Lexicographic_semantics,L06 [meronyms - part].txt,0.0,
pythia_cleaned_embs,PairDistance,4_Lexicographic_semantics,L07 [synonyms - intensity].txt,0.0,
pythia_cleaned_embs,PairDistance,4_Lexicographic_semantics,L08 [synonyms - exact].txt,0.0,
pythia_cleaned_embs,PairDistance,4_Lexicographic_semantics,L10 [antonyms - binary].txt,0.0,
pythia_cleaned_unembs,3CosAdd,1_Inflectional_morphology,I01 [noun - plural_reg].txt,0.8608163265306122,0.715024634750605
pythia_cleaned_unembs,3CosAdd,1_Inflectional_morphology,I02 [noun - plural_irreg].txt,0.726215644820296,0.7240401178034459
pythia_cleaned_unembs,3CosAdd,1_Inflectional_morphology,I03 [adj - comparative].txt,1.0,0.7820847630500793
pythia_cleaned_unembs,3CosAdd,1_Inflectional_morphology,I04 [adj - superlative].txt,1.0,0.7506858706474304
pythia_cleaned_unembs,3CosAdd,1_Inflectional_morphology,I05 [verb_inf - 3pSg].txt,0.9132653061224489,0.7823704993924615
pythia_cleaned_unembs,3CosAdd,1_Inflectional_morphology,I06 [verb_inf - Ving].txt,0.6175510204081632,0.763587388902489
pythia_cleaned_unembs,3CosAdd,1_Inflectional_morphology,I07 [verb_inf - Ved].txt,0.37142857142857144,0.7532677616391863
pythia_cleaned_unembs,3CosAdd,1_Inflectional_morphology,I08 [verb_Ving - 3pSg].txt,0.8515263644773358,0.7663638483305977
pythia_cleaned_unembs,3CosAdd,1_Inflectional_morphology,I09 [verb_Ving - Ved].txt,0.2650709219858156,0.7396310642610824
pythia_cleaned_unembs,3CosAdd,1_Inflectional_morphology,I10 [verb_3pSg - Ved].txt,0.41352657004830917,0.7738760310773537
pythia_cleaned_unembs,3CosAdd,2_Derivational_morphology,D01 [noun+less_reg].txt,0.5,0.6536424160003662
pythia_cleaned_unembs,3CosAdd,2_Derivational_morphology,D02 [un+adj_reg].txt,0.5022988505747127,0.6968594182546952
pythia_cleaned_unembs,3CosAdd,2_Derivational_morphology,D03 [adj+ly_reg].txt,0.5813953488372093,0.7037571798671376
pythia_cleaned_unembs,3CosAdd,2_Derivational_morphology,D05 [adj+ness_reg].txt,0.7142857142857143,0.6912496626377106
pythia_cleaned_unembs,3CosAdd,2_Derivational_morphology,D07 [verb+able_reg].txt,0.06363636363636363,0.6695444072995868
pythia_cleaned_unembs,3CosAdd,2_Derivational_morphology,D08 [verb+er_irreg].txt,0.04891304347826087,0.6750661068492465
pythia_cleaned_unembs,3CosAdd,2_Derivational_morphology,D09 [verb+tion_irreg].txt,0.4125,0.752992959937664
pythia_cleaned_unembs,3CosAdd,2_Derivational_morphology,D10 [verb+ment_irreg].txt,0.37471264367816093,0.7171043146607334
pythia_cleaned_unembs,3CosAdd,3_Encyclopedic_semantics,E01 [country - capital].txt,0.8902116402116402,0.7417255975693509
pythia_cleaned_unembs,3CosAdd,3_Encyclopedic_semantics,E02 [country - language].txt,0.14031620553359683,0.6798166036605835
pythia_cleaned_unembs,3CosAdd,3_Encyclopedic_semantics,E03 [UK_city - county].txt,0.3194444444444444,0.6707585635392562
pythia_cleaned_unembs,3CosAdd,3_Encyclopedic_semantics,E04 [name - nationality].txt,0.04678362573099415,0.67149418592453
pythia_cleaned_unembs,3CosAdd,3_Encyclopedic_semantics,E05 [name - occupation].txt,0.16339869281045752,0.647985178232193
